Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,02E+11;18;11;24;1845;5;2;1;1;4;46;ARISTIDE BRIAND AVENUE;M;4891172;251977;930
2,02E+11;18;11;26;15;5;2;1;2;2;46;ARISTIDE BRIAND AVENUE;M;4891518;252885;930
2,02E+11;18;11;27;1145;1;2;1;1;2;74;MEAUX RUE DE;M;;;930
2,02E+11;18;11;29;35;5;2;1;2;2;14;MONTFERMEIL (ALLEE DE );M;;;930
2,02E+11;18;12;1;1835;5;2;1;2;6;74;MARE NEUVE RUE DE LA;M;4886272;228759;930
2,02E+11;18;12;4;825;1;2;2;9;2;46;POSTES CHEMIN DES;M;4891305;253999;930
2,02E+11;18;12;4;2320;5;2;3;1;1;15;JAURES RUE JEAN;M;4891549;257225;930
2,02E+11;18;12;5;850;1;1;1;8;6;74;Route Nationale 3;M;4893305;256121;930
2,02E+11;18;12;6;1900;5;2;1;1;4;46;EUROPE BOULEVARD DE L';M;4892628;255001;930
2,02E+11;18;12;7;1905;5;2;3;1;3;46;MARECHAL LECLERC AVENUE;M;4891912;253747;930
2,02E+11;18;12;10;1935;5;2;1;1;6;46;MAURICE BERTHEAUX ALLEE;M;4991514;251560;930
2,02E+11;18;12;11;1620;1;2;1;8;6;46;SOURCE ALLEE DE LA;M;4892034;251294;930
2,02E+11;18;12;11;2330;5;2;6;1;6;15;JAURES RUE JEAN;M;4891444;256787;930
2,02E+11;18;12;13;1945;5;2;1;1;5;46;JEAN MOULIN BOULEVARD;M;4891079;251250;930
2,02E+11;18;12;15;140;5;2;9;1;3;46;CHARLES DE GAULLE AVENUE;M;4891685;253088;930
2,02E+11;18;12;16;1340;1;2;1;8;2;46;ARISTIDE BRIAND AVENUE;M;4891041;251080;930
2,02E+11;18;12;17;1425;1;2;3;7;3;46;CONSUL GENERAL NORDLING;M;4891619;253075;930
2,02E+11;18;12;19;1620;1;2;1;1;2;46;CHANZY boulevard DE;M;4891024;251945;930
2,02E+11;18;12;23;1720;5;2;2;2;3;46;VOLTAIRE AVENUE;M;4892940;254607;930
2,02E+11;18;12;29;1420;1;2;1;8;6;46;EGLISE RUE DE L';M;4892214;254558;930
2,02E+11;18;12;30;2010;5;2;1;2;1;46;MARECHAL LECLERC AVENUE;M;4892128;254117;930
2,02E+11;18;1;3;1620;1;2;9;2;3;48;210  ARISTIDE BRIAND (Bd;M;;;930
2,02E+11;18;1;7;1015;1;2;7;2;3;48;1  JACQUES DUCLOS (RUE);M;4885786;243573;930
2,02E+11;18;1;16;1901;5;2;1;2;7;48;150  THEOPHILE SUEUR (BO;M;4886000;246775;930
2,02E+11;18;1;23;2015;3;2;2;8;1;48;136  ROSNY (RUE DE);M;;;930
2,02E+11;18;2;1;140;5;2;9;8;3;48;183  ARISTIDE BRIAND S2;M;4887514;245506;930
2,02E+11;18;2;2;815;2;2;1;1;6;48;59  RESISTANCE (AVENUE D;M;4886110;243866;930
2,02E+11;18;2;2;1515;1;2;1;1;2;48;225  BOISSIERE (BOULEVAR;M;;;930
2,02E+11;18;2;3;1945;5;2;1;2;6;48;236  BOISSIERE (BOULEVAR;M;;;930
2,02E+11;18;2;10;300;5;2;1;4;6;50;49  LOUIS ARMAND (RUE);M;4886373;252048;930
2,02E+11;18;2;11;615;2;2;2;2;3;64;26  BEAULIEU (RUE EDOUAR;M;4887100;249000;930
2,02E+11;18;2;12;10;5;2;1;8;2;48;149  PARIS (RUE DE);M;4885600;242442;930
2,02E+11;18;2;12;850;1;2;1;1;6;48;25  FRANKLIN (RUE);M;4886149;244355;930
2,02E+11;18;2;13;1330;1;2;9;1;6;48;226  BOISSIERE (BOULEVAR;M;;;930
2,02E+11;18;2;14;2010;5;2;2;2;6;48;  VICTOR BEAUSSE (RUE);M;4886608;244666;930
2,02E+11;18;2;24;1130;1;2;2;1;3;48;268  ETIENNE MARCEL (RUE;M;4885620;241820;930
2,02E+11;18;2;24;1530;1;2;1;1;3;48;276  THEOPHILE SUEUR (BO;M;4885857;246681;930
2,02E+11;18;3;2;1430;1;2;1;8;6;48;103b  PARIS (RUE DE);M;;;930
2,02E+11;18;3;6;835;1;2;2;1;6;48;189  BOISSIERE (BOULEVAR;M;4887718;246295;930
2,02E+11;18;3;6;1140;1;2;1;1;6;48;24  PARIS (RUE DE);M;4885797;243538;930
2,02E+11;18;3;30;940;1;2;3;8;3;48;151  BOISSIERE (BOULEVAR;M;4887763;246025;930
2,02E+11;18;3;30;2110;5;2;2;1;3;48;137  HENRI BARBUSSE (BOU;M;4887138;243967;930
2,02E+11;18;4;1;1645;1;2;2;1;6;48;1  THEOPHILE SUEUR (BOUL;M;4887110;247089;930
2,02E+11;18;4;3;1330;1;2;1;1;6;48;3  ROSNY (RUE DE);M;;;930
2,02E+11;18;4;4;1630;1;2;1;3;6;48;29  GABRIEL PERI (AVENUE;M;4885685;244295;930
2,02E+11;18;4;5;1540;1;2;1;1;3;48;23  COTE DU NORD (RUE DE;M;4886261;247090;930
2,02E+11;18;4;5;1735;1;2;1;1;6;48;5  LAVOISIER (RUE);M;;;930
2,02E+11;18;4;10;850;1;2;1;1;1;48;23  PAUL SIGNAC (AVENUE);M;;;930
2,02E+11;18;4;13;1200;1;2;1;1;1;48;247  ROSNY S4 (RUE DE);M;4886944;246348;930
2,02E+11;18;4;17;2056;2;2;2;1;1;48;29  VALMY (RUE DE);M;;;930
2,02E+11;18;4;22;2020;2;2;2;1;3;48;40  BELAIR (RUE DU);M;4886075;245974;930
2,02E+11;18;4;28;1723;1;2;8;1;6;48;10  ANATOLE FRANCE (RUE);M;4886291;246388;930
2,02E+11;18;5;5;1135;1;2;2;7;6;48;34  MIDI (RUE DU);M;4886952;243801;930
2,02E+11;18;5;6;1115;1;2;1;1;2;48;135  BOISSIERE (BOULEVAR;M;;;930
2,02E+11;18;5;7;1845;1;2;5;1;3;48;MARCEAU (RUE);M;4884905;242635;930
2,02E+11;18;5;7;2350;5;2;2;1;3;48;11  PASTEUR S2  (AVENUE);M;4886378;243969;930
2,02E+11;18;5;8;1905;1;2;1;1;6;48;56  HOCHE (RUE);M;;;930
2,02E+11;18;5;9;1710;1;2;3;1;3;48;1  CHANZY (BOULEVARD);M;4885805;243562;930
2,02E+11;18;5;11;1300;1;2;1;1;6;48;25  ARISTIDE BRIAND (BOU;M;4886250;245530;930
2,02E+11;18;5;15;2140;5;2;1;1;3;48;31  BARBES (RUE);M;;;930
2,02E+11;18;5;16;840;1;2;9;1;3;48;8  HENRI BARBUSSE (BOULE;M;4886427;244417;930
2,02E+11;18;5;18;1805;1;2;3;1;3;48;148  THEOPHILE SUEUR (BO;M;4886032;246642;930
2,02E+11;18;5;18;2015;1;2;1;1;1;48;THEOPHILE SUEUR (BOULEVA;M;4886097;246631;930
2,02E+11;18;5;20;1930;1;2;1;1;6;48;ROLLAND MARTIN (ALLEE);M;4886506;247745;930
2,02E+11;18;5;21;2350;3;2;1;1;3;48;58  ARISTIDE BRIAND S2 (;M;4887073;245129;930
2,02E+11;18;5;23;2020;2;2;1;1;1;48;106  PIERRE DE MONTREUIL;M;4886352;246261;930
2,02E+11;18;5;28;900;1;2;1;1;3;48;68  SAINT MANDE (RUE DE);M;4884980;241715;930
2,02E+11;18;5;28;1900;1;2;1;2;2;48;97  PASTEUR S2  (AVENUE);M;4887035;243165;930
2,02E+11;18;5;29;1220;1;2;1;2;3;48;17  ANATOLE FRANCE (RUE);M;;;930
2,02E+11;18;5;29;2145;5;2;1;3;3;48;THEOPHILE SUEUR (BOULEVA;M;4886300;246400;930
2,02E+11;18;5;30;1315;1;2;1;1;6;48;35  ARISTIDE BRIAND (BOU;M;;;930
2,02E+11;18;6;5;1050;1;2;2;8;5;48;224  THEOPHILE SUEUR (BO;M;4886283;246622;930
2,02E+11;18;6;2;1850;1;2;1;1;6;48;35  PAUL VAILLANT COUTUR;M;;;930
2,02E+11;18;6;13;945;1;2;1;1;6;48;5  ALEMBERT (RUE D');M;;;930
2,02E+11;18;6;16;1955;1;2;2;1;3;48;21  DOUY DELCUPE (RUE);M;4885583;243085;930
2,02E+11;18;6;21;1155;1;2;1;1;6;48;81  PARIS (RUE DE);M;;;930
2,02E+11;18;6;21;1955;1;2;1;1;5;48;170  ETIENNE MARCEL (RUE;M;4885542;241585;930
2,02E+11;18;6;22;1350;1;2;1;1;3;48;105  CHANZY (BOULEVARD);M;;;930
2,02E+11;18;6;24;1930;1;2;2;7;6;48;62  PARIS (RUE DE);M;4885724;243142;930
2,02E+11;18;6;26;125;5;2;1;1;6;48;5  PEPIN (RUE);M;4886381;244537;930
2,02E+11;18;6;26;1830;1;2;1;1;3;48;09  PAUL SIGNAC (AVENUE);M;4886772;245330;930
2,02E+11;18;6;28;1700;1;2;2;1;3;48;84  ARISTIDE BRIAND (BOU;M;4887114;245197;930
2,02E+11;18;6;30;1720;1;2;1;1;6;48;80  PARIS (RUE DE);M;;;930
2,02E+11;18;7;4;300;5;2;6;1;3;48;1  JACQUES DUCLOS (RUE);M;4885788;243690;930
2,02E+11;18;7;24;335;5;1;1;1;6;48;PIERRE DE MONTREUIL (RUE;M;;;930
2,02E+11;18;7;13;1050;1;2;1;1;6;48;2  CHANZY (BOULEVARD);M;;;930
2,02E+11;18;7;17;1440;1;2;1;1;3;48;CHANZY (BOULEVARD);M;4885000;243000;930
2,02E+11;18;7;24;330;3;1;1;1;7;48;DIDIER DAURAT (RUE);M;;;930
2,02E+11;18;7;24;1940;1;2;5;1;3;48;CHANZY (BOULEVARD);M;;;930
2,02E+11;18;7;30;1330;1;2;9;1;4;48;PARIS (RUE DE);M;;;930
2,02E+11;18;8;3;1415;1;2;2;1;1;48;KLEBER (RUE);M;4885490;243494;930
2,02E+11;18;8;16;1055;1;2;8;1;6;48;CHANZY (BOULEVARD);M;4885000;243000;930
2,02E+11;18;8;21;1305;1;2;1;1;6;48;FERDINAND (AVENUE);M;;;930
2,02E+11;18;8;31;1615;1;2;1;1;5;48;PARIS (RUE DE);M;;;930
2,02E+11;18;9;15;1250;1;2;1;1;6;48;EGLISE (RUE DE L');M;;;930
2,02E+11;18;9;20;1750;1;2;1;1;6;48;MARCEAU (RUE);M;4885460;242583;930
2,02E+11;18;9;20;2030;3;2;2;1;3;48;VALMY (RUE DE);M;;;930
2,02E+11;18;9;21;1830;1;2;1;1;3;48;THEOPHILE SUEUR (BOULEVA;M;;;930
2,02E+11;18;9;25;1605;1;2;1;1;6;48;THEOPHILE SUEUR (BOULEVA;M;;;930
2,02E+11;18;9;25;1935;3;2;1;1;6;48;COTE DU NORD (RUE DE LA);M;4886270;246990;930
2,02E+11;18;9;29;1940;5;2;1;1;3;48;ERNEST RENAN (AVENUE);M;4885600;245827;930
2,02E+11;18;10;1;2000;2;2;5;1;2;48;PRESIDENT WILSON (AVENUE;M;4885563;243955;930
2,02E+11;18;10;3;915;1;2;2;1;6;48;CAILLOTS (RUE DES);M;4886490;243940;930
2,02E+11;18;10;6;1440;1;2;3;1;5;64;BOISSIERE (BOULEVARD DE;M;;;930
2,02E+11;18;10;12;940;1;2;3;1;3;48;GABRIEL PERI (AVENUE);M;4885719;244115;930
2,02E+11;18;10;12;1440;1;2;9;1;3;48;NUNGESSER (RUE);M;;;930
2,02E+11;18;10;15;1740;1;2;1;1;6;48;PARIS (RUE DE);M;;;930
2,02E+11;18;10;15;1830;2;2;1;1;2;64;KENNEDY (AVENUE DU PRESI;M;;;930
2,02E+11;18;10;26;1120;1;2;8;8;6;48;RESISTANCE (AVENUE DE LA;M;4886390;243610;930
2,02E+11;18;10;26;1650;1;2;1;1;3;48;PARIS (RUE DE);M;4885612;242551;930
2,02E+11;18;10;27;1740;2;2;1;1;6;48;ROUGET DE L'ISLE (BOULEV;M;;;930
2,02E+11;18;10;31;600;5;2;1;1;3;48;THEOPHILE SUEUR (BOULEVA;M;4885871;246682;930
2,02E+11;18;11;1;2010;5;2;2;2;6;48;PARIS (RUE DE);M;4885761;243346;930
2,02E+11;18;11;6;1030;1;2;1;1;3;48;FAIDHERBE (AVENUE);M;4886678;243730;930
2,02E+11;18;11;10;49;5;2;3;1;6;48;PARIS (RUE DE);M;4885894;242411;930
2,02E+11;18;11;12;1935;5;2;2;1;3;48;FERDINAND (AVENUE);M;4887357;243368;930
2,02E+11;18;11;14;715;2;2;1;1;3;48;RESISTANCE S3 (AVENUE DE;M;;;930
2,02E+11;18;11;16;2230;5;1;1;1;6;48;ARISTIDE BRIAND (BOULEVA;M;4887089;245109;930
2,02E+11;18;11;17;1500;1;2;4;1;6;48;EPERNONS (RUE DES);M;4886818;244672;930
2,02E+11;18;11;19;1145;1;2;3;1;6;48;VINCENNES (RUE DE);M;4885000;243000;930
2,02E+11;18;11;19;1530;1;2;1;1;6;48;RASPAIL (RUE);M;4885299;242618;930
2,02E+11;18;11;25;40;5;2;9;8;3;48;ARISTIDE BRIAND (BOULEVA;M;4887067;245100;930
2,02E+11;18;11;25;610;5;2;1;2;2;48;NOUVELLE FRANCE (RUE DE;M;4886402;245827;930
2,02E+11;18;11;25;1610;1;2;6;2;6;48;DIDIER DAURAT (RUE);M;4886763;245757;930
2,02E+11;18;11;26;910;1;2;2;2;6;48;VICTOR HUGO (RUE);M;4886309;244082;930
2,02E+11;18;12;4;1845;5;2;1;1;6;48;CHARLES DELAVACQUERIE (R;M;4886479;247694;930
2,02E+11;18;12;5;1530;1;2;3;1;6;48;THEOPHILE SUEUR (BOULEVA;M;4886633;246951;930
2,02E+11;18;12;6;1405;1;2;1;2;6;48;RAPATEL (RUE);M;;;930
2,02E+11;18;12;12;1650;1;2;9;1;6;48;RASPAIL (RUE);M;4885307;242689;930
2,02E+11;18;12;13;1110;1;2;9;1;6;48;PARIS (RUE DE);M;4885750;242481;930
2,02E+11;18;12;14;1320;1;2;2;1;3;48;RASPAIL (RUE);M;4885298;242616;930
2,02E+11;18;12;14;1635;1;2;2;1;3;48;SOLIDARITE (RUE DE LA);M;;;930
2,02E+11;18;12;15;1220;1;2;2;1;3;48;ERNEST SAVART (AVENUE);M;;;930
2,02E+11;18;12;18;930;1;2;1;1;6;48;CHANZY (BOULEVARD);M;;;930
2,02E+11;18;12;18;1505;1;2;5;1;6;48;GENERAL GALLIENI (RUE DU;M;4885800;243720;930
2,02E+11;18;12;18;1905;5;2;1;1;6;48;HENRI BARBUSSE (BOULEVAR;M;4852130;226240;930
2,02E+11;18;12;21;2300;5;2;6;1;6;48;NOUVELLE FRANCE (RUE DE;M;;;930
2,02E+11;18;12;21;1020;1;2;9;2;3;48;GABRIEL PERI (AVENUE);M;4885788;243815;930
2,02E+11;18;12;27;730;3;2;1;1;3;48;ROSNY (RUE DE);M;4886458;245287;930
2,02E+11;18;12;29;1230;1;2;2;1;3;48;SAINT DENIS (RUE);M;4887207;245522;930
2,02E+11;18;1;1;215;5;2;2;1;1;50;51 GASTON NAVAILLE (RUE;M;4887157;253405;930
2,02E+11;18;1;7;1840;5;2;9;2;6;49;GALLIENI  (BOULEVARD);M;4885299;251475;930
2,02E+11;18;1;10;1820;5;2;3;1;3;50;29  PAUL DOUMER (RUE);M;4885765;252575;930
2,02E+11;18;1;12;1030;1;2;1;1;6;50;MARECHAL FOCH (AVENUE) C;M;4885000;251000;930
2,02E+11;18;1;20;1700;1;2;1;8;2;50;LOUIS ARMAND (bd);M;4886510;252010;930
2,02E+11;18;1;23;1155;1;2;3;2;6;50;LEON BLUM (AVENUE);M;;;930
2,02E+11;18;1;29;720;5;2;1;1;2;49;GALLIENI (BOULEVARD);M;4885000;251100;930
2,02E+11;18;1;29;1315;1;2;1;1;6;49;22  GALLIENI (BOULEVARD);M;4885282;251429;930
2,02E+11;18;1;30;900;1;2;1;1;2;50;60  LOUIS VANNINI (RUE);M;4886521;252108;930
2,02E+11;18;2;3;1645;1;2;1;2;3;50;GRILLE (CHEMIN);M;4886086;253702;930
2,02E+11;18;2;4;550;5;2;1;2;6;50;LOUIS ARMAND (RUE);M;4886219;252035;930
2,02E+11;18;2;10;320;5;2;1;4;6;50;49  LOUIS ARMAND (RUE);M;4886373;252048;930
2,02E+11;18;2;19;1950;5;2;1;2;5;50;71  JEAN JAURES (AVENUE);M;4886533;256046;930
2,02E+11;18;2;25;1110;1;2;9;1;6;50;5  LEON BLUM (AVENUE);M;4886753;253279;930
2,02E+11;18;3;19;1800;1;2;7;1;6;49;73  JEAN MERMOZ (PLACE);M;4886095;250940;930
2,02E+11;18;2;11;1240;1;2;1;1;6;49;82  GEORGES CLEMENCEAU (;M;4886373;250646;930
2,02E+11;18;4;3;900;1;2;1;1;3;50;7  JEAN JAURES (AVENUE);M;4886405;255005;930
2,02E+11;18;4;5;1310;1;2;1;1;3;50;104  PAUL ET CAMILLE THO;M;4886402;252993;930
2,02E+11;18;4;5;1615;1;2;1;1;6;49;14  GALLIENI (BOULEVARD);M;4885292;251389;930
2,02E+11;18;4;7;1920;1;2;1;1;7;49;RAMIERS (AVENUE);M;4886533;256046;930
2,02E+11;18;4;11;1155;1;2;1;1;2;50;LOUIS VANNINI (RUE);M;4886509;252031;930
2,02E+11;18;4;12;710;2;2;9;1;3;50;4  BERRY (RUE);M;4886622;253302;930
2,02E+11;18;4;12;1640;1;2;1;2;6;50;SUFFREN (RUE);M;4886553;253656;930
2,02E+11;18;4;13;755;1;2;3;1;3;50;BIZET (AVENUE);M;4887311;255315;930
2,02E+11;18;4;14;1420;1;2;1;1;1;50;MARX DORMOY (RUE);M;4885460;253200;930
2,02E+11;18;4;20;1800;1;2;2;1;3;50;ARISTIDE BRIAND (BOULEBA;M;4885879;252074;930
2,02E+11;18;4;30;2320;5;2;3;2;3;50;MARECHAL FOCH (AVENUE) C;M;4885590;252807;930
2,02E+11;18;5;2;1130;1;2;1;1;3;49;PRESIDENT JOHN KENNEDY (;M;4886000;251000;930
2,02E+11;18;5;11;2300;5;2;4;1;1;50;62/66  LOUIS AMPERE ZI C;M;4886900;252159;930
2,02E+11;18;5;17;1740;1;2;1;1;6;49;19  DANIEL PERDRIGE (AVE;M;4887270;251155;930
2,02E+11;18;5;20;900;1;2;2;1;6;50;20  GAMBETTA (RUE)  13-3;M;4885701;253266;930
2,02E+11;18;5;30;1440;1;2;1;1;1;49;MEAUX (CHEMIN);M;4886278;251237;930
2,02E+11;18;5;30;1600;1;2;1;1;6;49;PRESIDENT JOHN KENNEDY (;M;4886545;251159;930
2,02E+11;18;6;10;20;5;2;3;8;3;50;GENERAL DE GAULLE (AVENU;M;4885785;253377;930
2,02E+11;18;6;15;1530;1;2;1;1;6;49;EMILE COSSONEAU (RUE);M;4850000;250000;930
2,02E+11;18;6;23;1450;1;2;1;1;4;49;5  MEAUX (CHEMIN);M;4886182;251005;930
2,02E+11;18;6;29;1600;1;2;1;1;6;50;3  LEON BLUM (AVENUE);M;4886751;253281;930
2,02E+11;18;6;30;2100;1;2;1;1;6;50;152  PAUL VAILLANT COUTU;M;4886580;256379;930
2,02E+11;18;7;2;920;1;2;1;1;3;49;9  PELOUSE (RUE);M;4846000;250000;930
2,02E+11;18;7;4;2057;2;2;1;1;6;50;6  BERGERONNETTES (RUE);M;4887225;253464;930
2,02E+11;18;7;8;1950;1;2;1;1;1;49;MARECHAL FOCH (AVENUE) P;M;4886000;250000;930
2,02E+11;18;7;12;1115;1;2;3;1;6;49;3  GALLIENI (BOULEVARD);M;4885352;251665;930
2,02E+11;18;7;18;1100;1;2;3;1;3;50;JEAN JAURES (AVENUE) COT;M;4886559;256374;930
2,02E+11;18;7;20;1900;1;2;1;8;4;50;PAUL ET CAMILLE THOMOUX;M;;;930
2,02E+11;18;7;24;1940;1;2;3;1;6;50;DAUPHINE (PLACE);M;4886895;253351;930
2,02E+11;18;7;31;1452;1;2;1;1;6;50;RESISTANCE (PLACE);M;;;930
2,02E+11;18;8;3;1500;1;2;1;1;3;50;MARECHAL FOCH (AVENUE) C;M;4885437;252060;930
2,02E+11;18;8;4;1900;1;2;1;1;6;51;STATION;M;4282778;256301;930
2,02E+11;18;8;10;1120;1;2;9;1;6;51;ROUGET DE LISLE;M;4884882;256547;930
2,02E+11;18;8;28;500;5;2;3;1;6;50;BERRY (RUE);M;4886591;253310;930
2,02E+11;18;8;30;1850;1;2;3;1;1;50;PIERRE BROSSOLETTE (RUE);M;4885623;253731;930
2,02E+11;18;9;12;850;1;2;1;1;3;50;LOUIS VANNINI (RUE);M;4886500;252080;930
2,02E+11;18;9;17;1500;1;2;1;1;3;50;JEAN JAURES (AVENUE) COT;M;4886540;256358;930
2,02E+11;18;9;21;1157;1;2;1;1;6;49;RENOUILLIERES (RUE);M;4886543;251071;930
2,02E+11;18;9;25;855;1;2;1;1;6;50;ANDRE GIDE (ALLEE);M;4885714;252327;930
2,02E+11;18;9;27;45;5;2;2;1;3;50;PAUL VAILLANT COUTURIER;M;4886900;255471;930
2,02E+11;18;9;27;1000;1;2;1;1;6;50;MARECHAL FOCH (AVENUE) C;M;4885344;251664;930
2,02E+11;18;9;27;1255;1;2;1;1;6;49;GALLIENI (BOULEVARD);M;4885240;251139;930
2,02E+11;18;10;8;840;1;2;2;1;3;49;FAUVETTES (AVENUE) BEL A;M;4886000;250000;930
2,02E+11;18;10;18;1200;1;2;2;1;3;50;PAUL VAILLANT COUTURIER;M;4886813;255703;930
2,02E+11;18;10;19;1645;1;2;2;1;3;50;GENERAL DE GAULLE (AVEN;M;4885773;253361;930
2,02E+11;18;10;24;540;5;2;1;1;6;49;GALLIENI (BOULEVARD);M;4885181;251386;930
2,02E+11;18;11;5;1515;1;2;9;1;2;49;PRESIDENT JOHN KENNEDY (;M;4886670;251076;930
2,02E+11;18;11;22;2009;3;2;3;2;6;50;AUVERGNE (RUE);M;4886902;253335;930
2,02E+11;18;11;25;650;2;2;2;3;2;48;CHANZY (BOULEVARD);M;4885842;243156;930
2,02E+11;18;11;26;1900;5;2;3;2;6;49;GALLIENI (BOULEVARD);M;4885283;251394;930
2,02E+11;18;11;28;2010;5;2;3;9;6;50;DIX NEUF MARS 62 (RUE);M;;;930
2,02E+11;18;12;8;5;5;2;1;2;5;51;NEUILLY (ROUTE);M;4884382;254285;930
2,02E+11;18;12;8;1115;1;2;1;1;6;50;COMMERCE (PLACE);M;4886851;253122;930
2,02E+11;18;12;12;1020;1;2;2;1;3;49;MEDERIC (RUE);M;4886798;250330;930
2,02E+11;18;12;14;1730;5;2;1;1;6;49;MARECHAL FOCH (AVENUE) F;M;4885464;252237;930
2,02E+11;18;12;18;800;1;2;1;1;3;50;PAUL VAILLANT COUTURIER;M;4886000;255000;930
2,02E+11;18;12;19;1930;5;2;2;8;1;50;PAUL ET CAMILLE THOMOUX;M;4886507;252936;930
2,02E+11;18;1;11;1825;4;2;1;1;6;51;144  PIERRE BROSSOLETTE;M;4880000;250000;930
2,02E+11;18;1;20;1825;5;2;1;2;6;51;62  MALNOUE (NR 1 A 93);M;4884422;256511;930
2,02E+11;18;1;23;715;5;2;1;1;6;51;MONT D'EST (BD);M;4884238;254912;930
2,02E+11;18;1;26;945;1;2;2;1;3;33;ARISTIDE BRIAND;M;4885544;257601;930
2,02E+11;18;1;30;1645;1;2;1;2;6;33;GUY MOCQUET (BOULEVARD);M;4886152;258049;930
2,02E+11;18;2;2;2000;4;2;1;1;2;51;43  PAUL PAMBRUN (BOULEV;M;4880000;400000;930
2,02E+11;18;2;3;1100;1;2;3;1;3;51;GOURNAY (ROUTE);M;4885332;257384;930
2,02E+11;18;2;4;1215;1;2;6;8;6;51;MONT D'EST (BD);M;;;930
2,02E+11;18;2;5;1600;1;2;1;8;6;51;19  REPUBLIQUE;M;4800000;500000;930
2,02E+11;18;3;7;2025;5;2;1;1;6;51;VICTOR BASCH (AVENUE);M;4884118;255957;930
2,02E+11;18;3;19;945;1;2;3;4;3;51;DOCTEUR SUREAU;M;4884569;254939;930
2,02E+11;18;3;26;1740;1;2;1;1;3;51;55  PAVE NEUF (AVENUE);M;4884039;255889;930
2,02E+11;18;3;28;1250;1;2;1;2;3;51;VICTOR BASCH (AVENUE);M;;;930
2,02E+11;18;3;31;945;1;2;1;1;7;51;35  MONTAIGNE (AVE);M;4884454;253913;930
2,02E+11;18;4;13;1652;1;2;1;1;2;51;36  NEUILLY (ROUTE);M;4885073;253500;930
2,02E+11;18;4;19;2140;5;2;1;1;1;51;0  NEUILLY  (AVE);M;4884460;254160;930
2,02E+11;18;4;24;1755;1;2;1;1;4;51;13  MONT D'EST (BD);M;4884324;254492;930
2,02E+11;18;4;25;1735;1;2;1;1;5;51;57  NEUILLY (ROUTE);M;4884939;253706;930
2,02E+11;18;4;26;1345;1;2;1;1;3;51;00  VICTOR BASCH (AVENUE;M;4883510;256543;930
2,02E+11;18;4;29;330;5;2;1;3;2;51;ROUGET DE LISLE;M;4884563;256287;930
2,02E+11;18;5;2;1710;1;2;1;1;3;51;55  MEDERIC (AVENUE);M;4882979;256514;930
2,02E+11;18;5;3;2250;5;2;3;1;1;51;DOCTEUR SUREAU;M;4884718;254861;930
2,02E+11;18;5;10;1345;1;2;1;1;6;51;MARNE (QUAI);M;4885412;254818;930
2,02E+11;18;5;29;1320;1;2;1;2;4;51;10  MONT D'EST (BD);M;4884284;254371;930
2,02E+11;18;6;15;935;1;2;2;1;3;51;MEDERIC (AVENUE);M;4882995;258129;930
2,02E+11;18;6;27;945;1;2;3;1;6;51;FORT (AVE);M;4883015;255888;930
2,02E+11;18;6;29;2120;2;2;2;1;5;5;HENRI MATISSE (RUE);M;4895750;250390;930
2,02E+11;18;7;19;1950;1;2;3;1;1;51;FERNAND LEGER (ALLEE);M;4884032;255690;930
2,02E+11;18;8;2;1235;1;2;2;1;3;51;MALNOUE (NR 1 A 93);M;4884567;256299;930
2,02E+11;18;8;2;1815;1;2;1;1;3;51;MONGE;M;4884252;254567;930
2,02E+11;18;8;4;1100;1;2;2;1;1;51;MEDERIC (AVENUE);M;4882921;257012;930
2,02E+11;18;8;18;825;1;2;2;1;5;51;GENERAL DE GAULLE (AVENU;M;4884675;555860;930
2,02E+11;18;8;25;800;1;2;1;1;2;50;JEAN JAURES (AVENUE) COT;M;4886511;255915;930
2,02E+11;18;9;5;1435;1;2;1;1;3;51;MONT D'EST (BD);M;4884310;254470;930
2,02E+11;18;9;6;1430;1;2;4;2;4;33;PAUL DOUMER (AVENUE);M;4886216;257868;930
2,02E+11;18;9;9;1255;1;2;1;1;6;51;PAVE NEUF (AVENUE);M;4884021;255961;930
2,02E+11;18;9;12;1348;1;2;1;1;6;51;VILLIERS (ROUTE);M;4884398;254850;930
2,02E+11;18;9;14;600;2;2;6;1;6;51;LEVANT (BD);M;4883715;254789;930
2,02E+11;18;9;15;1235;1;2;4;1;2;51;REMPART (BD);M;4883761;254335;930
2,02E+11;18;9;27;1822;1;2;1;1;6;51;BOIS SAINT MARTIN (AVENU;M;4882351;257985;930
2,02E+11;18;10;2;1837;2;2;9;2;3;51;PAUL PAMBRUN (BOULEVARD);M;4884954;254738;930
2,02E+11;18;10;3;1740;1;2;1;1;6;51;FORT (AVE);M;4883189;255728;930
2,02E+11;18;10;4;1155;1;2;9;1;6;51;PAVE NEUF (AVENUE);M;4884018;255959;930
2,02E+11;18;10;7;1340;1;2;3;2;3;51;CHAPELLE;M;4883261;257108;930
2,02E+11;18;10;9;900;1;2;1;1;3;51;MONT D'EST (BD);M;4884099;255042;930
2,02E+11;18;10;9;2115;5;2;3;1;3;33;ARISTIDE BRIAND;M;4885357;257387;930
2,02E+11;18;10;12;930;1;1;9;1;1;33;MARECHAL FOCH (BOULEVARD;M;;;930
2,02E+11;18;10;15;730;5;2;1;1;6;51;FRERES HARBULOT;M;4882367;257188;930
2,02E+11;18;10;17;1800;1;2;3;1;3;51;CHAPELLE;M;4883271;257096;930
